Id,Label,debug,In-Degree,Out-Degree,Degree,Weighted Degree,Weighted In-Degree,Weighted Out-Degree,Eccentricity,Closeness Centrality,Betweenness Centrality,Authority,Hub,Modularity Class,PageRank,Eigenvector Centrality,Component ID,Strongly-Connected ID,Clustering Coefficient
2603.0,GOV,6316.0,3,3,6,6.0,3.0,3.0,9.0,4.382589838909541,0.0,9.888752E-5,9.8973156E-5,10,1.675334145082139E-4,0.0015510948138635233,0,22,1.0
2604.0,PKE,6317.0,2,2,4,4.0,2.0,2.0,9.0,3.8977695167286246,0.0,7.416563E-5,7.4229865E-5,10,1.3641276787005577E-4,0.002787058407372996,0,22,1.0
2605.0,PLO,6318.0,1,1,2,2.0,1.0,1.0,9.0,4.3091697645600995,0.0,4.944376E-5,4.9486578E-5,10,8.411667642582572E-5,8.555109112305577E-4,0,22,0.0
2606.0,EDR,6319.0,2,2,4,4.0,2.0,2.0,9.0,4.441449814126394,0.0,7.416563E-5,7.4229865E-5,10,1.4743337399591235E-4,9.155137060028232E-4,0,22,1.0
2607.0,ALF,632.0,6,7,13,13.0,6.0,7.0,9.0,3.9637546468401488,8422.461738245653,1.7305315E-4,1.7320302E-4,15,2.481355478527597E-4,0.00821901130707716,0,22,0.42857143
2608.0,PQQ,6320.0,3,3,6,6.0,3.0,3.0,9.0,3.882280049566295,0.0,9.888752E-5,9.8973156E-5,10,1.553396053613066E-4,0.004479143755813181,0,22,1.0
2609.0,PTJ,6321.0,0,1,1,1.0,0.0,1.0,12.0,6.870588235294117,0.0,0.0,2.4743289E-5,10,4.6144288282780986E-5,0.0,0,38,0.0
2610.0,ULP,6322.0,2,2,4,4.0,2.0,2.0,10.0,5.061028500619579,9024.11257281446,7.416563E-5,7.4229865E-5,10,2.082735496651451E-4,3.507551142262773E-4,0,22,0.0
2611.0,RMA,6324.0,2,2,4,4.0,2.0,2.0,9.0,4.065365551425031,0.0,7.416563E-5,7.4229865E-5,10,1.3922432421161659E-4,0.001856365016188762,0,22,1.0
2612.0,SGO,6325.0,2,2,4,4.0,2.0,2.0,10.0,4.877942998760843,12908.0,7.416563E-5,7.4229865E-5,10,2.2234925676503428E-4,3.8581049694350836E-4,0,22,0.0
2613.0,XTG,6329.0,1,1,2,2.0,1.0,1.0,12.0,6.876703841387856,0.0,4.944376E-5,4.9486578E-5,10,1.65820716341277E-4,1.556109619626791E-4,0,22,0.0
2614.0,WNR,6333.0,2,2,4,4.0,2.0,2.0,11.0,6.058859975216852,2584.933085634939,7.416563E-5,7.4229865E-5,10,2.3985473454531277E-4,3.1223484683586954E-4,0,22,0.0
2615.0,WYA,6334.0,1,1,2,2.0,1.0,1.0,9.0,4.3091697645600995,0.0,4.944376E-5,4.9486578E-5,10,8.411667642582572E-5,8.555109112305577E-4,0,22,0.0
2616.0,WIN,6337.0,2,2,4,4.0,2.0,2.0,10.0,4.86183395291202,2.0,7.416563E-5,7.4229865E-5,10,2.1820201246363358E-4,5.158811251823262E-4,0,22,0.0
2617.0,BWT,6338.0,3,3,6,6.0,3.0,3.0,9.0,4.047397769516729,3.0,9.888752E-5,9.8973156E-5,10,1.8733118962462435E-4,0.0024150602161583322,0,22,0.6666667
2618.0,BNN,634.0,5,5,10,10.0,5.0,5.0,9.0,3.9671623296158613,114.3295200930376,1.4833127E-4,1.4845973E-4,19,1.634803237157251E-4,0.012068498006688256,0,22,0.73333335
2619.0,NAY,6341.0,37,37,74,74.0,37.0,37.0,9.0,3.718091697645601,7706.312978454128,9.394314E-4,9.4024494E-4,9,7.711825957022411E-4,0.044147877157563874,0,22,0.18018018
2620.0,CIF,6342.0,10,10,20,20.0,10.0,10.0,8.0,3.595724907063197,41.07008835399391,2.7194066E-4,2.7217617E-4,9,2.0972553908861992E-4,0.023520833740929,0,22,0.62222224
2621.0,CIH,6343.0,11,11,22,22.0,11.0,11.0,8.0,3.5315985130111525,45.49501930234603,2.9666253E-4,2.9691946E-4,9,2.2068570824806694E-4,0.03270893830240683,0,22,0.75454545
2622.0,DAT,6344.0,7,7,14,14.0,7.0,7.0,8.0,3.5731102850061958,52.770829616186504,1.9777504E-4,1.9794631E-4,9,1.585404392912874E-4,0.02430246906559705,0,22,0.61904764
2623.0,HET,6345.0,35,35,70,70.0,35.0,35.0,8.0,3.503717472118959,693.6590811838994,8.899876E-4,8.9075835E-4,9,6.44000793498889E-4,0.0776127117610902,0,22,0.5168067
2624.0,BAV,6346.0,17,17,34,34.0,17.0,17.0,8.0,3.5161090458488227,89.18129594575362,4.449938E-4,4.4537918E-4,9,3.147122710195466E-4,0.05061003847321495,0,22,0.7205882
2625.0,SJW,6347.0,34,34,68,68.0,34.0,34.0,8.0,3.5693928128872368,209.43946792830684,8.652658E-4,8.660151E-4,9,5.879211981818294E-4,0.07610570832994505,0,22,0.58734405
2626.0,TGO,6348.0,8,8,16,16.0,8.0,8.0,8.0,3.5724907063197024,14.335278251637298,2.224969E-4,2.2268959E-4,9,1.7737255876667903E-4,0.026599549564756055,0,22,0.75
2627.0,HLH,6349.0,4,4,8,8.0,4.0,4.0,8.0,3.603159851301115,31.099406154438956,1.236094E-4,1.2371644E-4,9,1.1052295237386167E-4,0.013770841626872244,0,22,0.6666667
2628.0,BOO,635.0,14,15,29,29.0,14.0,15.0,9.0,3.95910780669145,28047.84261649822,3.7082817E-4,3.7114933E-4,15,5.581608382130984E-4,0.014226519566861533,0,22,0.24285714
2629.0,XIL,6350.0,3,3,6,6.0,3.0,3.0,8.0,3.6047087980173482,30.64122659257286,9.888752E-5,9.8973156E-5,9,9.541200807056908E-5,0.011341873283812616,0,22,0.6666667
2630.0,BHY,6351.0,15,15,30,30.0,15.0,15.0,8.0,3.5161090458488227,11.675836673256539,3.9555007E-4,3.9589262E-4,9,2.8072090602480036E-4,0.049369006041597746,0,22,0.82857144
2631.0,CGD,6352.0,8,8,16,16.0,8.0,8.0,8.0,3.534696406443618,0.10192307692307692,2.224969E-4,2.2268959E-4,9,1.7175119456783148E-4,0.02915952590302549,0,22,0.9464286
2632.0,DYG,6353.0,12,12,24,24.0,12.0,12.0,8.0,3.5263320941759604,3.8001356571763862,3.2138443E-4,3.2166275E-4,9,2.3161353588684958E-4,0.04387602395404426,0,22,0.8939394
2633.0,MXZ,6354.0,5,5,10,10.0,5.0,5.0,8.0,3.627633209417596,6.4489390463544565,1.4833127E-4,1.4845973E-4,9,1.27039441904828E-4,0.017109909360669744,0,22,0.4
2634.0,ZUH,6355.0,30,30,60,60.0,30.0,30.0,8.0,3.5399628252788102,1205.0549366450882,7.6637825E-4,7.670419E-4,9,5.271219735740191E-4,0.06651890425626374,0,22,0.5724138
2635.0,LZH,6356.0,13,13,26,26.0,13.0,13.0,8.0,3.5133209417596034,2.3301709643346187,3.461063E-4,3.4640604E-4,9,2.4945531864990734E-4,0.04670478850299163,0,22,0.9358974
2636.0,ZHA,6357.0,13,13,26,26.0,13.0,13.0,8.0,3.4903965303593556,76.74834015794822,3.461063E-4,3.4640604E-4,9,2.5389125728506506E-4,0.048744825453779825,0,22,0.8397436
2637.0,ENH,6358.0,1,1,2,2.0,1.0,1.0,9.0,4.185563816604708,0.0,4.944376E-5,4.9486578E-5,9,6.11579997059361E-5,0.0026109284159537196,0,22,0.0
2638.0,NNY,6359.0,7,7,14,14.0,7.0,7.0,9.0,3.7506195786864933,0.9699057464274855,1.9777504E-4,1.9794631E-4,9,1.57148037473361E-4,0.019932283549969506,0,22,0.8095238
2639.0,BGO,636.0,49,49,98,98.0,49.0,49.0,8.0,3.2078686493184634,27199.84004236108,0.0012360939,0.0012371644,19,9.076312913331207E-4,0.2225751116680622,0,22,0.3269558
2640.0,XFN,6360.0,9,9,18,18.0,9.0,9.0,8.0,3.531908302354399,49.045716990402255,2.472188E-4,2.4743288E-4,9,1.8854695248919466E-4,0.03598493791602074,0,22,0.8333333
2641.0,YIH,6361.0,14,14,28,28.0,14.0,14.0,8.0,3.4956629491945477,0.6658434493470808,3.7082817E-4,3.7114933E-4,9,2.6670682957182103E-4,0.04946054583251265,0,22,0.93406594
2642.0,GOQ,6363.0,2,2,4,4.0,2.0,2.0,9.0,4.372057001239157,0.0,7.416563E-5,7.4229865E-5,9,8.110747441495413E-5,0.003518421834672729,0,22,1.0
2643.0,IQN,6365.0,3,3,6,6.0,3.0,3.0,9.0,4.365861214374226,1.8217981975398856,9.888752E-5,9.8973156E-5,9,9.545513192651447E-5,0.0049899002732553795,0,22,0.33333334
2644.0,XNN,6366.0,19,19,38,38.0,19.0,19.0,8.0,3.5430607187112764,8062.265219490521,4.944376E-4,4.9486576E-4,9,4.29777983598542E-4,0.04742115704640809,0,22,0.57309943
2645.0,ENY,6367.0,4,4,8,8.0,4.0,4.0,8.0,3.595105328376704,31.552772689272405,1.236094E-4,1.2371644E-4,9,1.1104603482739544E-4,0.01554061202807689,0,22,0.6666667
2646.0,UYN,6368.0,7,7,14,14.0,7.0,7.0,8.0,3.5718711276332096,36.204982904904654,1.9777504E-4,1.9794631E-4,9,1.5899293853696827E-4,0.023625833009510887,0,22,0.6666667
2647.0,BJF,637.0,3,5,8,8.0,3.0,5.0,10.0,5.642812887236679,4.559523809523809,9.888752E-5,9.8973156E-5,15,1.6313825570542977E-4,5.461371918880571E-4,0,22,0.6
2648.0,LTI,6370.0,1,1,2,2.0,1.0,1.0,10.0,5.3553283767038415,0.0,4.944376E-5,4.9486578E-5,9,1.2521576361612977E-4,1.6405496589978172E-4,0,22,0.0
2649.0,BYN,6371.0,2,2,4,4.0,2.0,2.0,9.0,4.355638166047088,6456.000000000002,7.416563E-5,7.4229865E-5,9,1.8605057151273665E-4,9.605055000130008E-4,0,22,0.0
2650.0,DLZ,6372.0,1,0,1,1.0,1.0,0.0,0.0,0.0,0.0,4.944376E-5,0.0,9,7.961719216091157E-5,8.121995081350009E-4,0,3,0.0
2651.0,HVD,6373.0,1,1,2,2.0,1.0,1.0,9.0,4.356257744733581,0.0,4.944376E-5,4.9486578E-5,9,7.961719216091157E-5,8.121995081350009E-4,0,22,0.0
2652.0,MXV,6374.0,1,1,2,2.0,1.0,1.0,9.0,4.356257744733581,0.0,4.944376E-5,4.9486578E-5,9,7.961719216091157E-5,8.121995081350009E-4,0,22,0.0
2653.0,DIG,6375.0,5,5,10,10.0,5.0,5.0,9.0,3.7596034696406444,31.88451263936471,1.4833127E-4,1.4845973E-4,9,1.4033869784665573E-4,0.013327849524366732,0,22,0.7
2654.0,LUM,6376.0,4,4,8,8.0,4.0,4.0,8.0,3.5300495662949194,0.0,1.236094E-4,1.2371644E-4,9,1.1258002402564638E-4,0.021258912975944268,0,22,1.0
2655.0,SYM,6377.0,1,1,2,2.0,1.0,1.0,9.0,4.256815365551425,0.0,4.944376E-5,4.9486578E-5,9,6.384765388151641E-5,0.003024018900955331,0,22,0.0
2656.0,ZAT,6378.0,2,2,4,4.0,2.0,2.0,9.0,4.176270136307311,0.0,7.416563E-5,7.4229865E-5,9,7.938539334916204E-5,0.006027150546725353,0,22,1.0
2657.0,KOW,6379.0,10,10,20,20.0,10.0,10.0,8.0,3.526641883519207,1.6614254707424894,2.7194066E-4,2.7217617E-4,9,2.0313464350088948E-4,0.03458923039447095,0,22,0.8888889
2658.0,KRS,638.0,8,8,16,16.0,8.0,8.0,8.0,3.453841387856258,0.09164772009599596,2.224969E-4,2.2268959E-4,19,1.6299958985067047E-4,0.044980410024885016,0,22,0.96428573
2659.0,JDZ,6380.0,8,8,16,16.0,8.0,8.0,8.0,3.531288723667906,0.07378048780487806,2.224969E-4,2.2268959E-4,9,1.7123598802574406E-4,0.03049468057804649,0,22,0.9285714
2660.0,JIU,6381.0,4,4,8,8.0,4.0,4.0,8.0,3.5446096654275094,0.0,1.236094E-4,1.2371644E-4,9,1.0894996428275746E-4,0.01916444837086783,0,22,1.0
2661.0,JUZ,6382.0,3,3,6,6.0,3.0,3.0,9.0,4.132589838909541,0.0,9.888752E-5,9.8973156E-5,9,9.409431704641123E-5,0.006461093896095874,0,22,1.0
2662.0,LYG,6383.0,13,13,26,26.0,13.0,13.0,8.0,3.498760842627014,90.4370542769015,3.461063E-4,3.4640604E-4,9,2.560905461040389E-4,0.04149254594206937,0,22,0.6666667
2663.0,HYN,6384.0,7,7,14,14.0,7.0,7.0,8.0,3.5415117719950433,1.573832418633309,1.9777504E-4,1.9794631E-4,9,1.538292010979178E-4,0.026416975841844503,0,22,0.8095238
2664.0,LYI,6385.0,14,14,28,28.0,14.0,14.0,8.0,3.529739776951673,56.51224413638193,3.7082817E-4,3.7114933E-4,9,2.6579624252089985E-4,0.04414581194808519,0,22,0.72527474
2665.0,JJN,6386.0,18,18,36,36.0,18.0,18.0,8.0,3.488537794299876,46.478910237105175,4.697157E-4,4.7012247E-4,9,3.324904967258481E-4,0.06069648020385653,0,22,0.71895427
2666.0,TXN,6387.0,18,18,36,36.0,18.0,18.0,8.0,3.495972738537794,10.124842209318032,4.697157E-4,4.7012247E-4,9,3.2577670207384134E-4,0.05879568310769923,0,22,0.85294116
2667.0,WEF,6388.0,7,7,14,14.0,7.0,7.0,8.0,3.5353159851301115,0.5165056469870934,1.9777504E-4,1.9794631E-4,9,1.554766949918216E-4,0.030229861982305196,0,22,0.8095238
2668.0,WUX,6390.0,19,19,38,38.0,19.0,19.0,8.0,3.468711276332094,23.187305672439738,4.944376E-4,4.9486576E-4,9,3.481662429644016E-4,0.06752837125346962,0,22,0.8245614
2669.0,WUS,6391.0,9,9,18,18.0,9.0,9.0,8.0,3.5043370508054523,0.0625,2.472188E-4,2.4743288E-4,9,1.876294666424618E-4,0.035748350284549785,0,22,0.9722222
2670.0,WNZ,6392.0,33,33,66,66.0,33.0,33.0,8.0,3.4724287484510534,342.8847828590202,8.405439E-4,8.4127183E-4,9,5.760734460299998E-4,0.08563799689507524,0,22,0.61174244
2671.0,YNZ,6393.0,12,12,24,24.0,12.0,12.0,8.0,3.509293680297398,10.59749165503361,3.2138443E-4,3.2166275E-4,9,2.347833147704842E-4,0.04473037301209363,0,22,0.8269231
2672.0,YIW,6394.0,14,14,28,28.0,14.0,14.0,8.0,3.5185873605947955,29.2549408171156,3.7082817E-4,3.7114933E-4,9,2.7003615270582734E-4,0.039689408693061146,0,22,0.5934066
2673.0,HSN,6395.0,7,7,14,14.0,7.0,7.0,8.0,3.574349442379182,50.87857348805959,1.9777504E-4,1.9794631E-4,9,1.5899316136802497E-4,0.02405149210132032,0,22,0.61904764
2674.0,BPX,6396.0,2,2,4,4.0,2.0,2.0,9.0,4.058550185873606,0.0,7.416563E-5,7.4229865E-5,9,8.50795504937888E-5,0.004511647185755149,0,22,1.0
2675.0,DAX,6397.0,5,5,10,10.0,5.0,5.0,8.0,3.529739776951673,0.025,1.4833127E-4,1.4845973E-4,9,1.2783400006273783E-4,0.026832880214043026,0,22,0.9
2676.0,GYS,6398.0,4,4,8,8.0,4.0,4.0,8.0,3.5436802973977697,0.025,1.236094E-4,1.2371644E-4,9,1.0873970424596675E-4,0.019849975906404017,0,22,0.8333333
2677.0,LZO,6399.0,11,11,22,22.0,11.0,11.0,8.0,3.5254027261462206,0.13048365724743222,2.9666253E-4,2.9691946E-4,9,2.1814438766762427E-4,0.04035192119665411,0,22,0.96363634
2678.0,BDU,640.0,1,1,2,2.0,1.0,1.0,9.0,3.9708798017348204,0.0,4.944376E-5,4.9486578E-5,19,6.222579140978179E-5,0.00659157748521484,0,22,0.0
2679.0,MIG,6400.0,15,16,31,31.0,15.0,16.0,8.0,3.5176579925650557,30.30830410856429,3.9555007E-4,3.9589262E-4,9,2.886548128650606E-4,0.04571219772498643,0,22,0.76666665
2680.0,NAO,6401.0,6,6,12,12.0,6.0,6.0,8.0,3.5272614622057,0.025,1.7305315E-4,1.7320302E-4,9,1.435702914536433E-4,0.029444808829643693,0,22,0.93333334
2681.0,LZY,6402.0,2,2,4,4.0,2.0,2.0,9.0,4.058550185873606,0.0,7.416563E-5,7.4229865E-5,9,8.50795504937888E-5,0.004511647185755149,0,22,1.0
2682.0,WXN,6403.0,8,8,16,16.0,8.0,8.0,8.0,3.518277571251549,0.025,2.224969E-4,2.2268959E-4,9,1.7509217724817898E-4,0.03613161085817293,0,22,0.96428573
2683.0,AKU,6404.0,2,2,4,4.0,2.0,2.0,9.0,4.006505576208179,0.0,7.416563E-5,7.4229865E-5,9,8.13437271175664E-5,0.005917165665807238,0,22,1.0
2684.0,KCA,6406.0,1,1,2,2.0,1.0,1.0,9.0,4.3045229244114,0.0,4.944376E-5,4.9486578E-5,9,6.481912228043146E-5,0.002029913017870834,0,22,0.0
2685.0,KRL,6407.0,5,5,10,10.0,5.0,5.0,9.0,3.962825278810409,4.663339931587061,1.4833127E-4,1.4845973E-4,9,1.3261403861045481E-4,0.011589794097697458,0,22,0.8
2686.0,KRY,6408.0,1,1,2,2.0,1.0,1.0,9.0,4.3045229244114,0.0,4.944376E-5,4.9486578E-5,9,6.481912228043146E-5,0.002029913017870834,0,22,0.0
2687.0,YIN,6409.0,2,2,4,4.0,2.0,2.0,9.0,4.006505576208179,0.0,7.416563E-5,7.4229865E-5,9,8.13437271175664E-5,0.005917165665807238,0,22,1.0
2688.0,EVE,641.0,7,7,14,14.0,7.0,7.0,9.0,3.919454770755886,1107.7848196064886,1.9777504E-4,1.9794631E-4,15,2.178616369069958E-4,0.017473522783361436,0,22,0.71428573
2689.0,HEK,6410.0,2,2,4,4.0,2.0,2.0,9.0,4.428438661710037,0.0,7.416563E-5,7.4229865E-5,9,1.0214800387646912E-4,0.0020932716082300664,0,22,1.0
2690.0,JMU,6411.0,7,7,14,14.0,7.0,7.0,8.0,3.5724907063197024,8.694346590472712,1.9777504E-4,1.9794631E-4,9,1.6130810820739366E-4,0.02543831443009864,0,22,0.71428573
2691.0,JNZ,6412.0,3,3,6,6.0,3.0,3.0,8.0,3.701363073110285,0.1054836572474322,9.888752E-5,9.8973156E-5,9,9.308605829751766E-5,0.011848602323003003,0,22,0.6666667
2692.0,NDG,6413.0,4,4,8,8.0,4.0,4.0,8.0,3.5802354399008673,48.54492541055948,1.236094E-4,1.2371644E-4,9,1.1156252947010501E-4,0.01897252552747675,0,22,0.5
2693.0,YNJ,6414.0,6,6,12,12.0,6.0,6.0,8.0,3.5247831474597273,0.07692307692307693,1.7305315E-4,1.7320302E-4,9,1.4161583660451428E-4,0.0284768138466636,0,22,0.93333334
2694.0,VDB,642.0,1,1,2,2.0,1.0,1.0,9.0,3.9708798017348204,0.0,4.944376E-5,4.9486578E-5,19,6.222579140978179E-5,0.00659157748521484,0,22,0.0
2695.0,ORH,6426.0,2,2,4,4.0,2.0,2.0,8.0,3.8643122676579926,0.0,7.416563E-5,7.4229865E-5,3,8.128133944558072E-5,0.009583966247584737,0,22,1.0
2696.0,AQG,6427.0,7,7,14,14.0,7.0,7.0,8.0,3.54182156133829,0.07692307692307693,1.9777504E-4,1.9794631E-4,9,1.536265823262766E-4,0.026436932531074226,0,22,0.97619045
2697.0,JGS,6428.0,7,7,14,14.0,7.0,7.0,8.0,3.5315985130111525,0.025,1.9777504E-4,1.9794631E-4,9,1.564472666535126E-4,0.028364335551523904,0,22,0.95238096
2698.0,SHP,6429.0,4,4,8,8.0,4.0,4.0,8.0,3.7041511771995044,0.0,1.236094E-4,1.2371644E-4,9,1.0798181393606097E-4,0.01253311878270167,0,22,1.0
2699.0,FRO,643.0,4,5,9,9.0,4.0,5.0,9.0,3.9684014869888475,1.3798449612403099,1.236094E-4,1.2371644E-4,19,1.1914132445802129E-4,0.012578756771008545,0,22,0.6666667
2700.0,YCU,6430.0,18,18,36,36.0,18.0,18.0,8.0,3.5058859975216854,13.216136325456675,4.697157E-4,4.7012247E-4,9,3.285955855158152E-4,0.057427914192066026,0,22,0.88235295
2701.0,LHW,6431.0,32,32,64,64.0,32.0,32.0,8.0,3.502168525402726,5815.746364730192,8.15822E-4,8.165285E-4,9,5.970155269480837E-4,0.07870435037369974,0,22,0.60584676
2702.0,JGN,6432.0,3,3,6,6.0,3.0,3.0,9.0,4.371747211895911,0.0,9.888752E-5,9.8973156E-5,9,9.368702723235835E-5,0.0053843368969552175,0,22,1.0
2703.0,DDG,6433.0,3,3,6,6.0,3.0,3.0,8.0,3.58271375464684,0.0,9.888752E-5,9.8973156E-5,9,9.384618780659026E-5,0.01801168692909278,0,22,1.0
2704.0,DSN,6434.0,19,19,38,38.0,19.0,19.0,8.0,3.557620817843866,60.53446190935314,4.944376E-4,4.9486576E-4,9,3.44483955742179E-4,0.049430366050209174,0,22,0.7836257
2705.0,PZI,6435.0,2,2,4,4.0,2.0,2.0,9.0,4.019206939281289,0.0,7.416563E-5,7.4229865E-5,9,7.820663258756156E-5,0.006890384293706427,0,22,1.0
2706.0,OSL,644.0,104,104,208,208.0,104.0,104.0,8.0,2.971189591078067,158406.72086793487,0.0025957972,0.0025980454,19,0.0019676240379785225,0.47304372098354386,0,22,0.25027472
2707.0,DIB,6443.0,4,3,7,7.0,4.0,3.0,9.0,4.309789343246592,176.2277788307352,1.236094E-4,1.2371644E-4,6,1.71404313554572E-4,0.006924926984973251,0,22,0.6666667
2708.0,GCW,6448.0,1,1,2,2.0,1.0,1.0,1.0,1.0,0.0,4.944376E-5,4.9486578E-5,16,3.076279580698033E-4,1.4802755161690142E-4,7,39,0.0
2709.0,BLD,6449.0,1,1,2,2.0,1.0,1.0,1.0,1.0,0.0,4.944376E-5,4.9486578E-5,16,3.076279580698033E-4,1.4802755161690142E-4,7,39,0.0
2710.0,HAU,645.0,10,10,20,20.0,10.0,10.0,8.0,3.651177199504337,24.9837771207835,2.7194066E-4,2.7217617E-4,19,1.7917774682822574E-4,0.050005313963919266,0,22,0.5555556
2711.0,PVC,6456.0,1,1,2,2.0,1.0,1.0,8.0,3.813816604708798,0.0,4.944376E-5,4.9486578E-5,3,6.456880311714756E-5,0.005937310983236212,0,22,0.0
2712.0,LKE,6457.0,2,3,5,5.0,2.0,3.0,8.0,3.7568821527992577,12923.999999999998,7.416563E-5,7.4229865E-5,23,2.564282130636096E-4,3.11195154214423E-4,0,33,0.0
2713.0,HAA,646.0,2,2,4,4.0,2.0,2.0,9.0,4.647769516728625,0.0,7.416563E-5,7.4229865E-5,15,1.281775657316485E-4,9.693539531109296E-4,0,22,1.0
2714.0,SBH,6460.0,6,7,13,13.0,6.0,7.0,8.0,4.052044609665428,495.3589904381212,1.7305315E-4,1.7320302E-4,3,1.8800237067359636E-4,0.007906556468873137,0,22,0.47619048
2715.0,TZA,6463.0,5,5,10,10.0,5.0,5.0,9.0,4.294609665427509,4.0,1.4833127E-4,1.4845973E-4,8,2.6439261598068607E-4,0.0018075210121191823,0,22,0.7
2716.0,TBW,6466.0,1,1,2,2.0,1.0,1.0,8.0,3.9312267657992566,0.0,4.944376E-5,4.9486578E-5,13,6.332176637682455E-5,0.0036669827330168938,0,22,0.0
2717.0,KSU,647.0,7,6,13,13.0,7.0,6.0,9.0,3.9569392812887236,15.924451177783768,1.9777504E-4,1.9794631E-4,19,1.6865503691718684E-4,0.0167346242494544,0,22,0.64285713
2718.0,FSZ,6476.0,7,7,14,14.0,7.0,7.0,8.0,3.5892193308550184,0.732924207752583,1.9777504E-4,1.9794631E-4,9,1.7785052514510366E-4,0.023242270867800244,0,22,0.9047619
2719.0,ERM,6477.0,3,2,5,5.0,3.0,2.0,9.0,4.808859975216852,29.944930512139397,9.888752E-5,9.8973156E-5,8,1.7961406637308257E-4,0.0011327229966333853,0,22,0.33333334
2720.0,NVI,6485.0,3,3,6,6.0,3.0,3.0,9.0,3.800185873605948,0.0,9.888752E-5,9.8973156E-5,13,9.870745263745892E-5,0.015751985413650804,0,22,1.0
2721.0,KKN,649.0,5,6,11,11.0,5.0,6.0,9.0,3.9646840148698885,8562.859124951101,1.4833127E-4,1.4845973E-4,15,1.9746291036742657E-4,0.007991104668569138,0,22,0.5
2722.0,QSF,6492.0,5,5,10,10.0,5.0,5.0,9.0,3.879801734820322,0.0,1.4833127E-4,1.4845973E-4,19,1.3095318523910254E-4,0.020159932012658272,0,22,1.0
2723.0,LRH,6493.0,8,8,16,16.0,8.0,8.0,8.0,3.7496902106567536,72.8462849812255,2.224969E-4,2.2268959E-4,19,1.60497280160052E-4,0.03398191203732687,0,22,0.35714287
2724.0,YGR,65.0,3,3,6,6.0,3.0,3.0,8.0,4.236679058240396,156.58551785233252,9.888752E-5,9.8973156E-5,4,1.8177733619268523E-4,0.0014297718254274697,0,22,0.5
2725.0,AZA,6505.0,31,31,62,62.0,31.0,31.0,8.0,3.8175340768277573,565.8286806649617,7.9110014E-4,7.9178525E-4,3,7.935037110565168E-4,0.025930739833758844,0,22,0.06236559
2726.0,MOL,651.0,6,6,12,12.0,6.0,6.0,8.0,3.6988847583643123,93.29838485769358,1.7305315E-4,1.7320302E-4,19,1.5658030035781473E-4,0.02450356002531388,0,22,0.6
2727.0,ZQW,6510.0,6,5,11,11.0,6.0,5.0,9.0,4.065055762081784,1.657102632106866,1.7305315E-4,1.7320302E-4,19,1.190201255892589E-4,0.027941460846878857,0,22,0.5952381
2728.0,MJF,652.0,4,5,9,9.0,4.0,5.0,9.0,4.370198265179678,7.666666666666667,1.236094E-4,1.2371644E-4,15,1.7494483622388645E-4,0.0024016108558301387,0,22,0.6
2729.0,LKL,653.0,3,1,4,4.0,3.0,1.0,9.0,4.649008674101611,0.0,9.888752E-5,9.8973156E-5,15,1.3580624575101053E-4,0.0012963081362032916,0,22,1.0
2730.0,OLA,655.0,1,1,2,2.0,1.0,1.0,9.0,3.9708798017348204,0.0,4.944376E-5,4.9486578E-5,19,6.222579140978179E-5,0.00659157748521484,0,22,0.0
2731.0,RRS,656.0,1,1,2,2.0,1.0,1.0,9.0,3.9708798017348204,0.0,4.944376E-5,4.9486578E-5,19,6.222579140978179E-5,0.00659157748521484,0,22,0.0
2732.0,RYG,657.0,35,35,70,70.0,35.0,35.0,8.0,3.45724907063197,323.7256579323282,8.899876E-4,8.9075835E-4,19,4.971688422152002E-4,0.14675425816065552,0,22,0.39579833
2733.0,LYR,658.0,2,2,4,4.0,2.0,2.0,9.0,3.9668525402726145,0.0,7.416563E-5,7.4229865E-5,15,9.37831288381396E-5,0.007339301578876408,0,22,1.0
2734.0,SKE,659.0,1,1,2,2.0,1.0,1.0,9.0,4.207558859975217,0.0,4.944376E-5,4.9486578E-5,19,6.188887175590482E-5,0.0031789285989526988,0,22,0.0
2735.0,SRP,660.0,3,3,6,6.0,3.0,3.0,9.0,3.969021065675341,0.3333333333333333,9.888752E-5,9.8973156E-5,19,9.816218189135597E-5,0.009586234443941789,0,22,0.6666667
2736.0,SSJ,662.0,5,4,9,9.0,5.0,4.0,9.0,3.966542750929368,87.98476215279287,1.4833127E-4,1.4845973E-4,19,1.6929318569661322E-4,0.00912065442680859,0,22,0.75
2737.0,TOS,663.0,20,20,40,40.0,20.0,20.0,8.0,3.6493184634448577,58726.33546806098,5.191595E-4,5.196091E-4,15,7.425264452326867E-4,0.03934544188673858,0,22,0.22894737
2738.0,TRF,664.0,30,30,60,60.0,30.0,30.0,8.0,3.3599752168525403,479.7573645375647,7.6637825E-4,7.670419E-4,19,4.551022919514953E-4,0.14561336972568045,0,22,0.41379312
2739.0,TRD,665.0,30,31,61,61.0,30.0,31.0,8.0,3.37360594795539,29140.47838783981,7.6637825E-4,7.670419E-4,19,6.53048502298628E-4,0.1054337964934611,0,22,0.3376344
2740.0,SVG,666.0,35,37,72,72.0,35.0,37.0,8.0,3.246902106567534,7031.100417895056,8.899876E-4,8.9075835E-4,19,5.98714986051797E-4,0.17545021666877045,0,22,0.4129129
2741.0,GDN,668.0,47,47,94,94.0,47.0,47.0,8.0,3.2800495662949194,3834.605927783815,0.0011866501,0.0011876778,19,7.024310438772658E-4,0.22468598944580515,0,22,0.32469934
